��������	��������� (��������� ���������)
1796	1.0740442593880979 83.81061573531605 71.95184854804049 0.0 1.0 1.0
1797	1.072403959592768 83.84101496351147 72.03868441346025 0.0 1.0 1.0
1798	0.9870968084515107 83.7720862281978 72.0571076807618 0.0 1.0 1.0
1799	0.8678371970340052 83.72806883504997 72.1098012081643 0.0 1.0 1.0
1800	1.106842043043582 83.86735663298343 72.08103194605023 1.0 1.0 1.0
1801	0.980398153931523 83.77029876212872 72.04315789384573 0.0 1.0 1.0
1802	0.935640257957633 83.73567831882957 72.09030074595077 0.0 1.0 1.0
1803	0.8249924721910832 83.77673454152838 72.0363211686669 0.0 1.0 1.0
1804	0.9486545557122205 83.71797657740105 72.06411585857843 0.0 1.0 1.0
1805	0.9674188069234797 83.67323658097214 71.94881270483182 0.0 1.0 1.0
1806	0.9453496622648075 83.73733067587001 72.03516097668529 0.0 1.0 1.0
1807	0.9252400806416264 83.82110165006517 71.99531936439386 0.0 1.0 1.0
1808	0.8964656652618088 83.8051708337288 71.90247915382847 0.0 1.0 1.0
1809	0.8548376836428153 83.80684505407288 71.9883184826174 0.0 1.0 1.0
1810	0.9919674679590226 83.70197683163339 71.91636337828746 0.0 1.0 1.0
1811	0.8583137909839742 83.86491637495632 71.99775183322176 0.0 1.0 1.0
1812	0.9573671423996212 83.92818355471584 71.99934450493049 1.0 1.0 1.0
1813	0.9581867127959008 83.87117883743554 71.92133126154036 0.0 1.0 0.0
1814	0.8658553783224141 83.82883388495162 71.92859185575269 0.0 1.0 1.0
1815	0.8275799542020444 83.80391142152371 72.10637275656788 1.0 1.0 1.0
1816	0.7856547138347214 83.7869699980602 71.91563933663838 0.0 1.0 1.0
1817	0.8675661421346198 83.8197952598073 71.96734621525839 0.0 1.0 1.0
1818	0.8875958077406226 83.880650302952 71.8648917855692 1.0 1.0 1.0
1819	0.8490177054852286 83.84535244253998 71.94359496121456 0.0 1.0 1.0
1820	0.873177224558749 83.87410884121375 71.97513456692322 0.0 1.0 1.0
1821	0.9247858696906676 83.66500845892607 71.96879983866896 0.0 1.0 1.0
1822	0.8956745903706189 83.8305578199144 71.99496541817136 0.0 1.0 1.0
1823	0.8825082816930049 83.83912412495685 72.04869581823998 1.0 1.0 1.0
1824	0.8718919885156821 83.85552753352779 71.91801540202978 1.0 1.0 1.0
1825	0.935709464547109 83.87329714457988 72.07620956795424 0.0 1.0 1.0
1826	0.9682128854149303 83.93001521670594 72.08995274758296 0.0 1.0 1.0
1827	1.033549614422371 83.94329944282846 72.05187056342811 0.0 1.0 1.0
1828	1.0208548091158425 83.88633857561084 72.017781507436 0.0 1.0 1.0
1829	1.0573783635702059 83.85733135994857 72.09283852843228 0.0 1.0 1.0
1830	0.9421313002758034 83.89399641432286 72.0322437676312 0.0 1.0 1.0
1831	0.8810110729217039 83.81713855867604 71.99945439813517 0.0 1.0 1.0
1832	0.930158148276196 83.95776997506626 71.94827247558516 0.0 1.0 1.0
1833	0.9842148501573958 84.05733696337225 71.99558461121293 0.0 1.0 1.0
1834	1.060470746265168 84.13585447756645 71.83125698357831 0.0 1.0 1.0
1835	1.0032997134742554 84.02678994748301 72.02971057589212 1.0 1.0 1.0
1836	0.8930044063197686 83.9054906178904 71.94829056554913 0.0 1.0 0.0
1837	1.0158812621663882 83.99494038208663 71.86260855547806 0.0 1.0 0.0
1838	0.9364606693971717 84.02292444907482 71.95582905265091 0.0 1.0 1.0
1839	0.9435189648656847 84.08444781568771 71.97549709859783 0.0 1.0 1.0
1840	0.9555347406641593 83.96122121210354 71.97464811509917 1.0 1.0 1.0
1841	0.8851670378974483 84.01996229605652 71.93431000160791 0.0 1.0 1.0
1842	0.9126856794373214 83.96654991790682 71.93524354213193 0.0 1.0 1.0
1843	0.8123691126241502 83.94518072226715 71.93739229301364 0.0 1.0 1.0
1844	0.956259540098371 83.99487880951278 71.97882663842478 0.0 0.0 1.0
1845	0.8502948727880797 83.92176850666617 71.86935341502915 0.0 1.0 1.0
1846	0.9503102820440366 84.04321504157188 71.91762068580711 0.0 1.0 1.0
1847	0.912145499566136 83.98762792353268 71.88594023437454 0.0 1.0 1.0
1848	0.922084205779427 84.01286812421819 71.90514538152937 0.0 1.0 1.0
1849	0.955301309041219 84.06173009772236 71.84355665986016 1.0 1.0 1.0
1850	0.8898598977521653 84.03955853871157 71.8628457546743 0.0 1.0 1.0
1851	0.9405661922902887 84.05992421328622 71.94427808905859 1.0 1.0 1.0
1852	0.9467853762860877 84.00236461374843 71.87876510285474 1.0 1.0 1.0
1853	0.9441817262876279 83.98931456974464 71.95107723024647 1.0 1.0 1.0
1854	0.905566783580045 84.01941993915239 71.89864896395197 0.0 1.0 1.0
1855	0.8987189003519794 84.03072214868467 71.91387957905918 0.0 0.0 1.0
1856	0.931759114694597 83.96577944576497 71.91880133924343 1.0 1.0 1.0
1857	0.8974795748273179 84.02060165598037 71.86486090365237 0.0 1.0 1.0
1858	0.9120979772682266 84.02252315430343 71.88299047906585 0.0 1.0 0.0
1859	0.9109012004246597 84.04534521366595 71.90884501402873 0.0 1.0 1.0
1860	0.9063477761323253 84.04590300098414 71.90197899746101 0.0 1.0 1.0
1861	0.8917210641492265 84.07029687465744 71.9419488863505 0.0 1.0 1.0
1862	0.8896234300451771 84.06398635216532 71.89431742687873 0.0 1.0 1.0
1863	0.8701509746074414 84.08155272586119 71.97613726747252 0.0 1.0 1.0
1864	0.8996449679492435 84.08782273537449 71.94848678255731 0.0 1.0 1.0
1865	0.893943429576692 84.09610186446702 71.95487257700279 0.0 1.0 1.0
1866	0.9050670666504805 84.10367659411423 71.96155546569334 0.0 0.0 1.0
1867	0.9069654550610387 84.07353617839877 71.95202338150241 0.0 1.0 1.0
1868	0.9264354292610225 84.0678992736933 71.95650955911336 0.0 1.0 0.0
1869	0.9120345217299693 84.06174703617846 71.93873786115336 0.0 1.0 1.0
1870	0.9277979007655065 84.07631788525576 71.9198734561445 0.0 1.0 0.0
1871	0.9036537955587046 84.06971249186657 71.93143703211561 0.0 1.0 1.0
1872	0.9048656007438104 84.0534277525012 71.92309032953833 1.0 1.0 1.0
1873	0.8857690501260951 84.06660020011756 71.93093809462609 1.0 1.0 1.0
1874	0.9126681780714415 84.07027722290236 71.9310485720829 0.0 0.0 1.0
1875	0.9220466491407956 84.05452087180234 71.92746565054293 0.0 1.0 1.0
1876	0.9091140569282328 84.06202756784248 71.9360271496105 0.0 1.0 1.0
1877	0.9133490900934861 84.07881615141781 71.9538954558518 0.0 1.0 0.0
1878	0.8890537726855038 84.05255023334539 71.92986476471113 1.0 1.0 1.0
1879	0.9169406187134864 84.04876764719212 71.9177204340315 0.0 0.0 1.0
1880	0.8955227932545944 84.03414816844901 71.92104597952469 0.0 1.0 1.0
1881	0.9225154124139562 84.07644563058281 71.9397940412867 0.0 1.0 1.0
1882	0.9154256805625769 84.0822730281271 71.95780684700053 0.0 1.0 1.0
1883	0.9128133800042552 84.06270168943136 71.9618020509251 0.0 1.0 1.0
1884	0.9005408550819011 84.08691076190358 71.98411338295992 0.0 1.0 1.0
1885	0.9022274934324567 84.06640322649697 71.98268510549346 0.0 1.0 0.0
1886	0.9103979898938492 84.0858002913907 71.97531242118541 0.0 0.0 0.0
1887	0.8906868257956997 84.07811861624523 72.00426736769384 0.0 1.0 1.0
1888	0.8975966993335089 84.05361817944754 71.996185126212 0.0 1.0 0.0
1889	0.8918226168803408 84.0883256775749 72.01177573998842 0.0 1.0 1.0
1890	0.8927621265002745 84.08672810550325 72.02266024543096 0.0 1.0 0.0
1891	0.9161173530503967 84.0535154029683 72.00632615647828 0.0 1.0 1.0
1892	0.9064702889760513 84.05628263343527 71.99001991177211 0.0 1.0 1.0
1893	0.9172254742890852 84.03631304812619 71.98425403253579 0.0 1.0 1.0
1894	0.8908861053076775 84.05066163930756 72.01034031487995 0.0 1.0 1.0
1895	0.9081102407341014 84.05137122025943 71.98153412497463 0.0 1.0 1.0
1896	0.9337956952901244 84.01277851501312 72.02005658872567 0.0 1.0 1.0
1897	0.9459373910079384 84.02094504734427 71.99862289194799 0.0 1.0 1.0
1898	0.9410705259936276 84.03188402726092 72.00788111325852 1.0 1.0 1.0
1899	0.9517758044682306 84.03059263917764 71.9908721759589 0.0 1.0 1.0
1900	0.9646752539021113 84.03321431822253 71.99263379750869 0.0 1.0 1.0
1901	0.9682936582394613 84.02107015653378 71.99819797708696 1.0 1.0 1.0
1902	0.9756271430150016 84.0531460350715 71.99038972351073 0.0 1.0 1.0
1903	0.9517684623930237 84.0476084593356 71.99095162288864 0.0 1.0 1.0
1904	0.9626543892143499 84.04864586917456 71.98666676384029 0.0 0.0 1.0
1905	0.9694622400604573 84.02964411669062 71.98845013381812 1.0 1.0 1.0
1906	0.9692225821648418 84.04718026241027 71.97845447677568 0.0 1.0 1.0
1907	0.9457877930134478 84.04269496941541 71.98838637960174 1.0 1.0 1.0
1908	0.9910141819155368 84.04893253577524 71.96782473822249 0.0 1.0 1.0
1909	0.9705557631573698 84.05324195019621 71.98751668153352 0.0 1.0 1.0
1910	0.9617034937893042 84.07306270043625 72.00223141778251 0.0 1.0 1.0
1911	0.9729990856576253 84.05899118145484 71.9860558313921 0.0 1.0 1.0
1912	0.956394018095435 84.09383720816795 71.97889352900609 0.0 1.0 0.0
1913	0.9864204798062994 84.06755954972814 71.9794367710457 0.0 1.0 1.0
1914	0.9787634512683485 84.06359286995252 71.98244736368439 0.0 1.0 1.0
1915	0.9719793672029172 84.0394669323997 72.00241662078088 0.0 1.0 0.0
1916	0.9882122792982427 84.05007760353594 71.99977579930703 0.0 1.0 1.0
1917	0.9598833077230866 84.06665675385507 71.96928461831253 0.0 1.0 1.0
1918	0.9630045453397085 84.07554845527847 71.95148721774085 0.0 1.0 0.0
1919	0.956724211740327 84.06001789315857 71.93810073247919 0.0 1.0 1.0
1920	0.9740455107358457 84.07449871533197 71.94986264137006 0.0 0.0 1.0
1921	0.9732915821428652 84.058688894385 71.98029677535764 0.0 1.0 1.0
1922	0.9630624735303709 84.0734977730597 71.97905440903213 0.0 0.0 1.0
1923	0.9819698890423033 84.06104829922208 71.98043786857384 0.0 0.0 0.0
1924	0.9750285746695744 84.06205472100702 72.00401222751854 0.0 1.0 1.0
1925	0.9705692044996659 84.06096150256988 72.0142274623494 0.0 1.0 1.0
1926	0.974888260725756 84.06080596168954 72.01117975639526 0.0 1.0 1.0
1927	1.00032018849091 84.08150281013636 72.0092032804848 0.0 1.0 1.0
1928	1.0260415219659371 84.12192595639034 71.9945064924964 0.0 1.0 1.0
1929	1.0055898132569994 84.07881333515786 72.00246915577137 0.0 1.0 1.0
1930	1.0156207172573268 84.08312469369278 71.99265973863179 0.0 1.0 1.0
1931	0.9987029998590008 84.08709117163524 72.01502733042346 0.0 1.0 1.0
1932	1.0083004339392283 84.10908709807396 72.02198005183087 0.0 1.0 1.0
1933	0.9925198858216623 84.10132511960965 71.98807901923342 0.0 0.0 1.0
1934	0.9689302948669638 84.07294279343482 72.0307210050179 1.0 1.0 1.0
1935	0.9939884581937316 84.0823003307027 72.0204579095405 0.0 1.0 1.0
1936	1.0002985870141168 84.07870361686774 72.03450887355764 0.0 1.0 1.0
1937	0.9960595016962553 84.08241866063946 72.0452761674507 0.0 1.0 1.0
1938	1.0151505579807598 84.12151708279713 72.03055696156454 0.0 1.0 1.0
1939	1.0271867430124906 84.07162921048032 72.03772476474701 0.0 1.0 1.0
1940	1.0163409301579456 84.07265124800371 72.05948771369941 0.0 1.0 1.0
1941	1.030806920843043 84.06078250219323 72.07833771765944 0.0 1.0 1.0
1942	1.0250985160870045 84.05754155350425 72.02200466677633 0.0 1.0 1.0
1943	1.0071902739717098 84.0645162958842 72.02092888742726 0.0 1.0 1.0
1944	1.04070176461885 84.06699572828401 72.01397870408822 0.0 1.0 1.0
1945	1.012827344766751 84.05119114674662 72.01875565854478 0.0 1.0 1.0
1946	0.9883622430042635 84.04612584700423 72.01771213657777 0.0 1.0 1.0
1947	1.0234526932446029 84.0462808060582 72.00635058410325 0.0 1.0 1.0
1948	1.014460648454339 84.02567826707404 71.98905653900103 0.0 1.0 1.0
1949	1.0473950690404101 84.04817148683429 72.00002610567206 0.0 1.0 1.0
1950	1.059205487320829 84.04028958339573 72.02212854439607 0.0 1.0 1.0
1951	1.0623505928012023 84.00145935663932 71.96561213854034 0.0 1.0 1.0
1952	1.073590993060478 83.96900430142118 72.00620623589386 0.0 1.0 1.0
1953	1.0728418868764733 83.9836856740565 71.91676461738557 0.0 1.0 1.0
1954	1.0639938672087212 84.00086311844363 71.95655824853313 0.0 0.0 0.0
1955	1.08216106939477 84.03122332094172 71.964591449122 0.0 1.0 1.0
1956	1.093223453180412 84.0058387883409 71.9608172312407 0.0 0.0 1.0
1957	1.067094946410896 84.0084636548986 71.95163170038673 0.0 0.0 1.0
1958	1.076610292884967 83.98123006278608 71.96539800994933 0.0 1.0 1.0
1959	1.0360106063364427 83.97014148129117 71.96890302555985 0.0 1.0 1.0
1960	1.0311249139610388 83.9745167814276 71.95965550011606 0.0 1.0 1.0
1961	1.0517268576630898 84.02222834995837 71.94250504068508 0.0 1.0 1.0
1962	1.0237872820511076 83.97200380036125 71.95513260450716 0.0 1.0 1.0
1963	1.0307289197101461 83.931489011642 71.95642472544843 0.0 1.0 1.0
1964	1.0281373167320063 83.95240560765306 71.92441434527876 1.0 1.0 1.0
1965	1.0283825295812001 83.97217536854865 71.96706314655945 0.0 1.0 1.0
1966	1.0343196814863442 83.91983836173549 71.98664554025548 0.0 1.0 1.0
1967	1.030626736135834 83.95032738957413 71.94381161934595 0.0 1.0 1.0
1968	1.0105493363840943 83.93458235729378 71.95447948229219 0.0 1.0 1.0
1969	1.002165410041676 83.9270732910627 71.95982316493111 0.0 1.0 0.0
1970	0.9832445039434305 83.92796635681147 71.94302926135387 0.0 1.0 1.0
1971	0.9787847714793118 83.91098261072594 71.96423899455782 0.0 1.0 0.0
1972	1.0101494662042079 83.90272876640184 71.91826083125822 1.0 1.0 1.0
1973	0.9872315560011842 83.92294495315322 71.95123417684455 0.0 1.0 0.0
1974	0.9741940397034864 83.93970176095155 71.932348989557 1.0 1.0 1.0
1975	0.9873146931436579 83.93993252519334 71.93366741130164 0.0 1.0 1.0
1976	0.9641814880312212 83.92974400673448 71.93885741699725 0.0 1.0 1.0
1977	0.9470784784546638 83.93366923706893 71.93549741982308 0.0 1.0 1.0
1978	0.9473438727552598 83.90866733797938 71.90650797169775 0.0 1.0 1.0
1979	0.9281102097598323 83.93382415452457 71.89900360880196 0.0 1.0 1.0
1980	0.9318495491669647 83.91738206807528 71.95479695421558 0.0 1.0 1.0
1981	0.9301762748222385 83.93155554279672 71.9752639925905 0.0 1.0 1.0
1982	0.9429661228589059 83.90727658050224 71.96134364325471 0.0 1.0 1.0
1983	0.9701362024235792 83.8769253149559 71.96041406668118 0.0 1.0 1.0
1984	0.9651754926958145 83.85357939987969 71.97461909078152 0.0 1.0 1.0
1985	0.9797417547500683 83.86891703447728 71.98737689295301 0.0 1.0 1.0
1986	0.9520381595788763 83.83908456588763 71.97763239549353 0.0 1.0 1.0
1987	1.0043921008533183 83.84781444244761 72.00217429659591 1.0 1.0 1.0
1988	0.9889658780288333 83.86457554864512 71.98114855176793 0.0 1.0 1.0
1989	0.9427405160033687 83.89593311118091 71.95554843780172 0.0 1.0 1.0
1990	0.9641370542020221 83.90473868022336 71.9905451928589 0.0 1.0 1.0
1991	0.959123368722444 83.93130811530135 71.99521884501252 0.0 1.0 1.0
1992	1.0050653385472796 83.95451390405535 72.00478260678136 0.0 1.0 1.0
1993	1.0360324370391258 83.9818994661066 72.03143788007802 0.0 1.0 1.0
1994	1.0027747048590565 83.95081772852562 72.00324600626365 0.0 1.0 1.0
1995	0.9734289181455816 83.96342416355333 72.02046813728514 0.0 1.0 1.0
1996	0.970227277501099 84.04795219794744 72.01322683682565 0.0 1.0 1.0
1997	1.0191863991047503 83.98978396224186 71.98440826097384 0.0 1.0 1.0
1998	1.0656933602824692 83.99855704762427 72.0060210197602 0.0 1.0 1.0
1999	1.0364792783276673 83.96231068913434 72.02306560862935 0.0 1.0 1.0
2000	1.0191863991047503 83.98978396224186 71.98440826097384 0.0 1.0 1.0
2001	1.2763290878711417 83.9241444427427 72.0773468957334 0.0 1.0 1.0
2002	1.2331639025898484 83.37441977594119 72.22923864286837 0.0 1.0 1.0
2003	0.794255424679166 82.87027790284526 72.07017768287534 0.0 1.0 1.0
2004	0.20184577297309814 81.84620334246888 72.01205720331843 1.0 1.0 1.0
2005	0.6862326453029785 81.40177307873374 72.06069775856271 1.0 1.0 1.0
2006	0.47581951561690505 80.86856853550704 72.35004895655233 1.0 1.0 1.0
2007	0.4897396408180803 81.8130973308509 72.80737634132623 1.0 1.0 1.0
2008	0.5005575931422837 81.59994929074 72.38626926870424 1.0 1.0 1.0
2009	0.6942226172432039 82.37650569818764 72.48977485580497 1.0 1.0 1.0
2010	1.0981741223856631 82.84415133677795 72.60939175538435 1.0 1.0 1.0
2011	0.5677815450397178 83.83904952522397 72.65441872387392 1.0 1.0 1.0
2012	0.08036482067253348 84.5793566358419 72.13495634017488 1.0 1.0 1.0
2013	1.2773256240958437 85.28831660224377 70.26353534086068 1.0 1.0 1.0
2014	0.15044337814047326 86.68329510257841 69.19702635618167 1.0 1.0 1.0
2015	1.1266414399789988 84.67716438387023 68.54269262220632 1.0 1.0 1.0
2016	0.6646967119002485 84.34861729571423 68.52710968321401 1.0 1.0 1.0
2017	0.8591901379564006 85.9687561472272 69.43273016443631 1.0 1.0 1.0
2018	0.6903316756790895 87.07740103152713 65.6375185261763 1.0 1.0 1.0
2019	4.943716348544835 82.98952673133093 66.59842547619171 1.0 1.0 1.0
2020	7.085404446134079 84.9554956797763 66.18345191294317 1.0 1.0 1.0
2021	4.897377720895015 87.09907431220459 67.19088859360629 1.0 1.0 1.0
2022	3.2964446149938733 87.97442887709259 66.75438175143088 1.0 1.0 1.0
2023	1.5859341623883192 84.80194339113633 69.65194296009456 1.0 1.0 1.0
2024	0.4761947351392011 83.09517276966304 69.54159129794554 1.0 1.0 1.0
2025	3.5498549707493137 79.24366813216236 69.29836902597204 1.0 1.0 1.0
2026	1.2048606567641724 80.1393816175782 70.30569165890357 1.0 1.0 1.0
2027	1.0929490462439042 74.225103570681 68.30442389481817 0.0 1.0 1.0
2028	1.1676592553747478 82.93351710100815 67.47072014404128 1.0 1.0 1.0
2029	7.275825841668525 87.94640818197159 65.4565672221308 1.0 1.0 1.0
2030	1.703140543506488 87.63629097451044 70.8541611884804 1.0 1.0 1.0
2031	5.592392364586669 88.66561654969475 66.001054227597 1.0 1.0 1.0
2032	3.9353165072173013 87.04069880695394 70.74768010732214 1.0 1.0 1.0
2033	9.530201015235377 89.99429523782203 71.9657465139498 1.0 1.0 1.0
2034	1.1209401884219719 82.74545775076172 68.37380678727938 1.0 1.0 1.0
2035	1.4314055191680302 83.38612869942602 66.5686295936913 1.0 1.0 1.0
2036	5.805963570013148 81.63862916220639 67.01993677062673 1.0 1.0 1.0
2037	8.849417624421141 77.96045681054402 68.99994465663637 1.0 1.0 1.0
2038	0.23839948377836695 83.28600400702157 65.29904157654678 1.0 1.0 1.0
2039	7.021261908166532 88.43541058218516 66.92326954950934 1.0 1.0 1.0
2040	0.893165497507036 81.43853523798415 68.58429717699401 1.0 1.0 1.0
2041	1.4715660232032077 80.54187234786272 69.62632703688026 1.0 1.0 1.0
2042	0.750398160799546 84.07020820999116 66.96614605600855 1.0 1.0 1.0
2043	0.8593639761530871 82.50481907855702 69.47099416566851 1.0 1.0 1.0
2044	0.6126174620335325 77.84160671139863 77.72297056701878 1.0 1.0 1.0
2045	0.3006249023509916 73.42024355504691 69.01588550385259 1.0 1.0 1.0
2046	1.677943375521154 78.18018624807878 69.66793320324834 1.0 1.0 1.0
2047	1.8590764413143621 81.67310466295824 71.08257021641096 1.0 1.0 1.0
2048	3.529461175123622 81.79561664574979 75.0942516155487 1.0 1.0 1.0
2049	1.0136218105312067 82.16337018162857 72.22207078662588 1.0 1.0 1.0
2050	5.692633653841936 79.77318261159252 71.44290907669824 1.0 1.0 1.0
2051	2.6123400349756833 73.37317071692163 71.61313317404323 1.0 1.0 1.0
2052	4.830883758706822 81.1356550645285 73.58184480225664 1.0 1.0 1.0
2053	3.4918071269015094 81.3296601634393 77.850595232988 1.0 1.0 1.0
2054	6.360633431483613 95.34804397853335 83.19133676071856 1.0 1.0 1.0
2055	5.542896110884635 82.40367854111305 78.65415748021849 1.0 1.0 1.0
2056	6.167030760747616 73.96090809807878 73.1860193378185 1.0 1.0 1.0
2057	2.748974041172378 83.06384040304758 81.33248330027082 1.0 1.0 1.0
2058	3.7661183594415144 83.63722413097646 81.60166573987506 1.0 1.0 1.0
2059	4.871228713569639 80.84589388939104 79.43873736755387 1.0 1.0 1.0
2060	4.329368502614788 71.15911900661112 84.3084563066489 1.0 1.0 1.0
2061	4.254387167902166 84.7381447488507 83.31911858706623 1.0 1.0 1.0
2062	9.539065786791546 77.23001715480353 76.85553503496142 1.0 1.0 1.0
2063	7.265238856964551 81.81931087876113 81.03039336358945 1.0 1.0 1.0
2064	8.600066053762578 79.26502417679063 78.68589759210631 0.0 1.0 1.0
2065	5.745481943315609 81.1631765581949 76.24588709329208 1.0 1.0 1.0
2066	5.812156128833984 76.86737640867112 81.97598634896897 1.0 1.0 1.0
2067	9.7821483147419 85.07456125998202 73.88969042559972 1.0 1.0 1.0
2068	9.173502141949685 89.2618554753425 77.64556521096098 1.0 1.0 1.0
2069	11.380709321558417 80.59780488507533 74.51999174171344 1.0 1.0 1.0
2070	11.217252000857243 86.70129464811458 79.3599058540891 0.0 1.0 1.0
2071	11.790567902622989 85.16734941029915 75.72662032633285 1.0 0.0 1.0
2072	8.41308171882229 83.10005925175466 76.8105614673981 1.0 1.0 1.0
2073	7.813970062756145 85.1312954103867 79.01006701684157 1.0 1.0 1.0
2074	8.620332542080206 79.83347887275922 79.07397071341799 1.0 1.0 1.0
